Account_ID,Customer_ID,Branch_ID,Account_Type,Opening_Date,Current_Balance,Account_Status
ACC02805,CUST02604,BR016,Savings,2022-10-31,20213.02,Dormant
ACC02806,CUST02515,BR016,Savings,2025-08-19,4453.2,Dormant
ACC02807,CUST03036,BR027,Savings,2021-10-04,20485.25,Active
ACC02808,CUST03889,BR014,Savings,2025-07-19,10407.16,Closed
ACC02809,CUST04897,BR025,Savings,2021-09-11,50204.06,Active
ACC02810,CUST00495,BR042,Savings,2020-01-06,13432.25,Active
ACC02811,CUST00986,BR051,Savings,2019-02-07,19829.2,Dormant
ACC02812,CUST06244,BR014,Savings,2023-09-21,12431.61,Dormant
ACC02813,CUST00211,BR060,Current,2021-03-30,206664.37,Active
ACC02814,CUST06323,BR030,Fixed Deposit,2021-10-22,49377.71,Active
ACC02815,CUST05322,BR052,Savings,2025-08-05,114611.26,Active
ACC02816,CUST05026,BR054,Fixed Deposit,2025-03-03,97586.17,Active
ACC02817,CUST03968,BR027,Current,2020-02-12,58809.97,Dormant
ACC02818,CUST05630,BR008,Current,2022-03-22,52508.65,Active
ACC02819,CUST00445,BR042,Salary,2024-06-12,17600.07,Dormant
ACC02820,CUST01851,BR030,Savings,2019-10-25,3885.84,Closed
ACC02821,CUST03771,BR052,Salary,2024-07-03,10990.45,Closed
ACC02822,CUST02510,BR009,Savings,2019-07-01,47128.92,Closed
ACC02823,CUST04581,BR006,Savings,2024-08-23,21078.16,Closed
ACC02824,CUST03958,BR036,Savings,2019-10-03,6218.78,Closed
ACC02825,CUST03228,BR057,Salary,2024-05-07,12878.53,Dormant
ACC02826,CUST05449,BR032,Salary,2024-02-03,44040.89,Dormant
ACC02827,CUST06848,BR014,Salary,2023-04-18,31978.66,Active
ACC02828,CUST05439,BR060,Salary,2025-11-17,12792.28,Dormant
ACC02829,CUST00350,BR028,Salary,2025-05-23,26004.23,Closed
ACC02830,CUST04882,BR047,Savings,2019-12-11,15837.62,Dormant
ACC02831,CUST06432,BR019,Savings,2020-09-11,4752.93,Closed
ACC02832,CUST05077,BR010,Salary,2020-09-05,6994.46,Dormant
ACC02833,CUST03718,BR022,Savings,2023-07-23,89913.19,Dormant
ACC02834,CUST06566,BR026,Current,2019-02-02,27612.03,Active
ACC02835,CUST04561,BR040,Savings,2020-02-17,17693.53,Closed
ACC02836,CUST02359,BR052,Savings,2022-01-21,16817.0,Dormant
ACC02837,CUST07004,BR005,Salary,2024-06-16,50660.19,Dormant
ACC02838,CUST02606,BR050,Current,2024-10-11,184602.27,Active
ACC02839,CUST04689,BR043,Fixed Deposit,2020-09-13,226674.0,Active
ACC02840,CUST07947,BR023,Savings,2025-08-23,19088.84,Dormant
ACC02841,CUST05232,BR027,Savings,2020-07-19,28740.49,Closed
ACC02842,CUST04970,BR023,Fixed Deposit,2023-12-05,24101.14,Active
ACC02843,CUST01758,BR001,Savings,2022-08-09,83219.83,Dormant
ACC02844,CUST05296,BR019,Savings,2023-08-13,7700.18,Dormant
ACC02845,CUST07906,BR018,Current,2024-05-08,45106.23,Dormant
ACC02846,CUST06241,BR051,Salary,2025-06-27,6197.42,Active
ACC02847,CUST05679,BR036,Savings,2024-04-24,12965.14,Closed
ACC02848,CUST07441,BR060,Salary,2023-10-26,7434.72,Closed
ACC02849,CUST04490,BR050,Savings,2022-01-12,12745.23,Closed
ACC02850,CUST00805,BR028,Current,2020-05-09,21181.37,Closed
ACC02851,CUST02997,BR029,Salary,2023-06-14,9101.66,Closed
ACC02852,CUST05740,BR054,Savings,2025-04-17,46630.05,Closed
ACC02853,CUST02477,BR036,Savings,2021-10-19,8148.78,Closed
ACC02854,CUST01771,BR022,Salary,2019-12-29,15589.91,Closed
ACC02855,CUST03448,BR010,Salary,2021-11-25,31337.52,Dormant
ACC02856,CUST06598,BR032,Salary,2025-02-27,9327.88,Active
ACC02857,CUST04706,BR059,Savings,2023-11-19,11543.44,Dormant
ACC02858,CUST03131,BR027,Savings,2024-02-15,17899.5,Active
ACC02859,CUST00498,BR041,Current,2020-11-12,118151.76,Active
ACC02860,CUST05658,BR055,Salary,2025-12-04,15304.09,Active
ACC02861,CUST04950,BR003,Savings,2019-03-31,13655.63,Active
ACC02862,CUST06524,BR050,Salary,2022-07-19,18745.59,Active
ACC02863,CUST00637,BR053,Salary,2020-07-08,6175.81,Dormant
ACC02864,CUST07514,BR020,Salary,2022-06-16,21524.6,Active
ACC02865,CUST06538,BR002,Current,2021-07-22,54644.69,Dormant
ACC02866,CUST01048,BR057,Savings,2024-02-21,16696.8,Active
ACC02867,CUST02479,BR010,Salary,2021-07-08,7427.84,Active
ACC02868,CUST02885,BR026,Salary,2023-09-05,7181.93,Closed
ACC02869,CUST05393,BR053,Savings,2025-01-13,35643.98,Active
ACC02870,CUST04600,BR010,Salary,2019-08-28,31580.22,Active
ACC02871,CUST03265,BR030,Current,2020-12-08,19200.51,Closed
ACC02872,CUST04118,BR019,Savings,2025-07-01,33274.55,Dormant
ACC02873,CUST07611,BR022,Savings,2021-11-03,3366.66,Active
ACC02874,CUST01188,BR026,Savings,2024-12-20,13014.82,Active
ACC02875,CUST07637,BR056,Savings,2023-02-28,21419.28,Closed
ACC02876,CUST03784,BR045,Savings,2020-04-24,9713.63,Closed
ACC02877,CUST06596,BR006,Fixed Deposit,2019-01-17,34135.6,Closed
ACC02878,CUST00346,BR054,Salary,2022-02-21,8371.21,Dormant
ACC02879,CUST04915,BR047,Fixed Deposit,2025-07-06,71347.36,Closed
ACC02880,CUST00358,BR023,Savings,2023-03-07,18609.06,Closed
ACC02881,CUST02313,BR034,Fixed Deposit,2024-09-08,15631.78,Active
ACC02882,CUST07315,BR024,Savings,2019-10-10,3266.16,Active
ACC02883,CUST06288,BR048,Savings,2021-02-03,12756.82,Dormant
ACC02884,CUST01342,BR021,Salary,2024-09-07,18405.05,Active
ACC02885,CUST05276,BR005,Savings,2023-10-27,1857.98,Closed
ACC02886,CUST04639,BR022,Savings,2023-07-10,14048.11,Dormant
ACC02887,CUST07333,BR029,Fixed Deposit,2020-03-17,43662.78,Active
ACC02888,CUST01423,BR035,Savings,2022-09-09,76841.8,Dormant
ACC02889,CUST01134,BR037,Savings,2020-06-22,15575.9,Closed
ACC02890,CUST03206,BR027,Savings,2020-04-23,31091.51,Closed
ACC02891,CUST04944,BR056,Savings,2021-03-05,25012.51,Active
ACC02892,CUST06941,BR057,Salary,2025-04-14,3006.72,Active
ACC02893,CUST04524,BR051,Current,2024-12-12,78292.51,Closed
ACC02894,CUST06408,BR004,Savings,2025-05-15,26738.42,Dormant
ACC02895,CUST00205,BR032,Current,2022-06-20,60371.27,Dormant
ACC02896,CUST01289,BR059,Savings,2020-06-28,754351.66,Closed
ACC02897,CUST00732,BR047,Savings,2022-12-13,3375.5,Closed
ACC02898,CUST00277,BR035,Savings,2025-12-13,104008.4,Active
ACC02899,CUST04075,BR030,Salary,2025-08-14,10924.76,Closed
ACC02900,CUST04608,BR017,Salary,2021-02-09,16336.06,Active
ACC02901,CUST00891,BR011,Savings,2019-07-08,21142.47,Closed
ACC02902,CUST05381,BR046,Salary,2025-02-01,9927.21,Closed
ACC02903,CUST07026,BR025,Salary,2019-01-24,8965.3,Closed
ACC02904,CUST02057,BR016,Savings,2024-12-11,29630.45,Closed
ACC02905,CUST04617,BR021,Savings,2022-03-09,5622.57,Active
ACC02906,CUST00864,BR034,Savings,2022-08-30,43283.26,Dormant
ACC02907,CUST02051,BR009,Savings,2023-06-02,15144.99,Dormant
ACC02908,CUST01449,BR045,Salary,2025-11-29,6056.89,Dormant
ACC02909,CUST01988,BR050,Savings,2019-11-20,14690.97,Active
ACC02910,CUST05541,BR043,Savings,2024-01-05,68284.24,Dormant
ACC02911,CUST05618,BR037,Savings,2019-04-09,13605.08,Dormant
ACC02912,CUST04400,BR051,Fixed Deposit,2021-08-27,74241.02,Closed
ACC02913,CUST06601,BR006,Savings,2019-05-25,11408.79,Dormant
ACC02914,CUST03932,BR046,Salary,2025-07-26,22709.65,Active
ACC02915,CUST07121,BR025,Current,2022-01-07,72078.26,Closed
ACC02916,CUST01942,BR031,Salary,2019-12-24,48728.83,Dormant
ACC02917,CUST00428,BR026,Salary,2022-03-18,11814.76,Active
ACC02918,CUST07127,BR043,Savings,2022-09-04,40206.72,Active
ACC02919,CUST04811,BR044,Savings,2021-06-27,24058.91,Active
ACC02920,CUST00008,BR040,Savings,2023-08-14,70705.92,Dormant
ACC02921,CUST01088,BR018,Savings,2022-05-10,11533.96,Closed
ACC02922,CUST01574,BR058,Current,2019-11-28,76496.89,Dormant
ACC02923,CUST03037,BR002,Fixed Deposit,2022-06-22,53272.82,Dormant
ACC02924,CUST01912,BR014,Savings,2025-09-01,20790.07,Closed
ACC02925,CUST07465,BR021,Savings,2020-09-15,23922.56,Dormant
ACC02926,CUST00106,BR007,Savings,2022-10-23,27639.92,Closed
ACC02927,CUST06819,BR060,Current,2023-11-10,32330.65,Dormant
ACC02928,CUST03443,BR034,Salary,2022-03-18,15526.43,Closed
ACC02929,CUST07218,BR051,Savings,2024-09-10,91154.05,Closed
ACC02930,CUST05802,BR023,Fixed Deposit,2020-07-15,108149.5,Active
ACC02931,CUST04456,BR060,Savings,2024-10-06,48157.84,Dormant
ACC02932,CUST02401,BR041,Salary,2021-02-15,9712.05,Active
ACC02933,CUST01836,BR027,Salary,2025-12-30,7169.07,Closed
ACC02934,CUST05273,BR011,Savings,2025-12-30,52040.13,Dormant
ACC02935,CUST05283,BR022,Savings,2022-02-04,48457.49,Closed
ACC02936,CUST07319,BR054,Savings,2024-11-08,82901.1,Closed
ACC02937,CUST07729,BR057,Salary,2019-08-04,8753.54,Active
ACC02938,CUST06225,BR044,Savings,2024-04-25,17915.23,Closed
ACC02939,CUST02333,BR030,Current,2020-01-27,7048.12,Closed
ACC02940,CUST05000,BR005,Fixed Deposit,2020-09-09,47311.91,Active
ACC02941,CUST06771,BR043,Fixed Deposit,2019-10-02,108873.54,Active
ACC02942,CUST06974,BR028,Current,2020-08-22,22776.96,Closed
ACC02943,CUST01532,BR056,Current,2022-11-27,68904.71,Dormant
ACC02944,CUST06054,BR026,Savings,2025-08-29,18555.98,Closed
ACC02945,CUST04783,BR042,Savings,2021-08-06,29485.42,Closed
ACC02946,CUST05369,BR053,Fixed Deposit,2024-02-09,30073.06,Active
ACC02947,CUST06063,BR048,Fixed Deposit,2024-05-14,63014.85,Closed
ACC02948,CUST06939,BR052,Salary,2022-05-09,1646.17,Closed
ACC02949,CUST01157,BR012,Savings,2022-09-08,18616.31,Dormant
ACC02950,CUST00545,BR043,Savings,2025-09-09,5077.5,Closed
ACC02951,CUST05206,BR037,Current,2022-11-29,121296.65,Active
ACC02952,CUST02976,BR056,Savings,2019-09-07,44341.07,Dormant
ACC02953,CUST04374,BR035,Savings,2025-12-21,33523.56,Closed
ACC02954,CUST06554,BR055,Savings,2024-02-05,86587.06,Active
ACC02955,CUST05455,BR024,Savings,2020-06-22,9376.62,Closed
ACC02956,CUST07834,BR008,Salary,2019-03-25,45394.86,Closed
ACC02957,CUST03332,BR041,Salary,2022-08-05,25656.03,Active
ACC02958,CUST04769,BR037,Savings,2019-06-07,17802.61,Active
ACC02959,CUST05051,BR020,Savings,2023-02-13,61209.53,Closed
ACC02960,CUST07752,BR035,Savings,2019-12-11,8138.29,Dormant
ACC02961,CUST01750,BR057,Savings,2020-05-07,10487.48,Dormant
ACC02962,CUST00877,BR055,Savings,2023-05-10,12737.04,Active
ACC02963,CUST06633,BR045,Savings,2022-06-13,13683.15,Active
ACC02964,CUST01658,BR028,Fixed Deposit,2019-04-17,31763.26,Active
ACC02965,CUST07853,BR012,Savings,2024-11-29,66222.45,Active
ACC02966,CUST03753,BR001,Current,2020-02-25,28033.22,Dormant
ACC02967,CUST03490,BR003,Savings,2021-10-23,30250.09,Active
ACC02968,CUST01075,BR045,Savings,2022-08-16,13183.0,Dormant
ACC02969,CUST04497,BR035,Savings,2023-03-13,4278.92,Dormant
ACC02970,CUST01299,BR037,Current,2019-05-16,47574.75,Active
ACC02971,CUST06710,BR026,Savings,2025-09-13,3940.14,Active
ACC02972,CUST03472,BR039,Salary,2024-05-22,12733.05,Active
ACC02973,CUST04356,BR013,Savings,2021-08-01,6428.63,Closed
ACC02974,CUST03750,BR036,Fixed Deposit,2022-12-21,197277.29,Active
ACC02975,CUST04487,BR013,Current,2019-05-15,90342.45,Active
ACC02976,CUST00696,BR055,Savings,2022-06-22,24225.92,Dormant
ACC02977,CUST03286,BR019,Savings,2021-10-17,68688.43,Closed
ACC02978,CUST04592,BR006,Savings,2023-03-20,10283.7,Active
ACC02979,CUST01577,BR010,Savings,2021-02-05,35922.94,Dormant
ACC02980,CUST02137,BR013,Savings,2024-01-16,26365.97,Dormant
ACC02981,CUST06905,BR037,Fixed Deposit,2022-11-18,70151.47,Dormant
ACC02982,CUST04148,BR033,Salary,2023-11-04,32553.74,Closed
ACC02983,CUST01353,BR031,Salary,2021-11-07,22308.98,Dormant
ACC02984,CUST00353,BR029,Savings,2022-02-27,28562.54,Dormant
ACC02985,CUST01495,BR022,Current,2025-07-13,6940.39,Dormant
ACC02986,CUST04790,BR034,Current,2024-11-29,13904.3,Dormant
ACC02987,CUST01076,BR055,Savings,2022-09-30,19723.42,Active
ACC02988,CUST03100,BR031,Savings,2020-06-22,23957.46,Active
ACC02989,CUST03184,BR001,Savings,2022-10-13,7965.04,Active
ACC02990,CUST01558,BR057,Savings,2019-12-02,193012.26,Closed
ACC02991,CUST04951,BR053,Fixed Deposit,2024-10-16,148722.35,Dormant
ACC02992,CUST01134,BR059,Fixed Deposit,2024-05-20,85928.51,Closed
ACC02993,CUST03932,BR050,Salary,2019-05-07,14050.68,Active
ACC02994,CUST04555,BR032,Savings,2025-02-24,18197.0,Closed
ACC02995,CUST06261,BR045,Savings,2021-02-02,9351.33,Active
ACC02996,CUST06307,BR007,Salary,2019-11-21,14104.32,Closed
ACC02997,CUST06572,BR038,Fixed Deposit,2025-05-12,69888.16,Closed
ACC02998,CUST05712,BR051,Savings,2021-09-11,7204.17,Active
ACC02999,CUST03562,BR041,Savings,2022-11-24,29755.19,Active
ACC03000,CUST01619,BR023,Savings,2022-05-11,19154.0,Closed
ACC03001,CUST03092,BR045,Savings,2023-05-15,3955.94,Closed
ACC03002,CUST02534,BR041,Savings,2020-03-04,10154.31,Closed
ACC03003,CUST04941,BR019,Savings,2020-02-29,15180.32,Dormant
ACC03004,CUST07640,BR015,Current,2025-11-03,239830.49,Dormant
ACC03005,CUST00745,BR043,Salary,2023-09-06,19723.92,Active
ACC03006,CUST05319,BR060,Savings,2021-12-27,6621.43,Active
ACC03007,CUST02589,BR016,Current,2024-02-16,59043.89,Dormant
ACC03008,CUST01193,BR041,Savings,2019-09-15,5472.15,Active
ACC03009,CUST01859,BR046,Salary,2023-03-18,28506.4,Active
ACC03010,CUST02324,BR014,Savings,2022-07-25,14414.47,Dormant
ACC03011,CUST07413,BR020,Savings,2023-04-18,20246.3,Dormant
ACC03012,CUST00628,BR042,Fixed Deposit,2022-10-26,132651.14,Active
ACC03013,CUST04843,BR024,Salary,2021-07-11,5426.15,Closed
ACC03014,CUST00118,BR014,Savings,2019-09-22,6264.12,Dormant
ACC03015,CUST00094,BR020,Salary,2023-05-03,8879.32,Active
ACC03016,CUST04776,BR004,Current,2019-05-18,102578.01,Closed
ACC03017,CUST02794,BR055,Savings,2022-02-12,5611.59,Active
ACC03018,CUST03907,BR021,Savings,2020-11-27,1721.69,Dormant
ACC03019,CUST01921,BR024,Savings,2022-09-23,14675.83,Dormant
ACC03020,CUST06531,BR002,Savings,2021-10-14,36191.04,Dormant
ACC03021,CUST02036,BR011,Fixed Deposit,2025-09-24,123026.75,Active
ACC03022,CUST07465,BR035,Current,2022-01-22,22853.02,Closed
ACC03023,CUST07787,BR056,Savings,2019-12-21,15210.12,Dormant
ACC03024,CUST04775,BR028,Salary,2025-05-16,29963.36,Closed
ACC03025,CUST00653,BR054,Savings,2025-02-27,4093.81,Active
ACC03026,CUST02799,BR004,Savings,2019-11-23,15526.93,Dormant
ACC03027,CUST00869,BR031,Savings,2021-01-18,26144.17,Dormant
ACC03028,CUST07160,BR008,Fixed Deposit,2024-07-06,78396.24,Active
ACC03029,CUST00698,BR035,Savings,2021-09-12,13921.28,Closed
ACC03030,CUST00123,BR027,Current,2019-07-24,37588.03,Dormant
ACC03031,CUST05524,BR054,Salary,2023-11-17,2340.62,Closed
ACC03032,CUST00692,BR013,Savings,2020-04-13,12180.32,Active
ACC03033,CUST07081,BR038,Current,2024-10-21,57154.23,Dormant
ACC03034,CUST07739,BR017,Savings,2023-04-02,9099.14,Closed
ACC03035,CUST01942,BR021,Savings,2023-04-05,23227.35,Active
ACC03036,CUST01096,BR047,Salary,2021-02-18,18266.26,Dormant
ACC03037,CUST06670,BR058,Savings,2020-04-19,16182.82,Active
ACC03038,CUST04711,BR009,Savings,2021-04-22,25678.71,Closed
ACC03039,CUST06218,BR013,Savings,2019-06-08,9260.75,Dormant
ACC03040,CUST07407,BR042,Savings,2024-11-01,18288.9,Closed
ACC03041,CUST01160,BR010,Current,2019-01-18,66850.64,Active
ACC03042,CUST04724,BR052,Savings,2021-06-30,25368.81,Dormant
ACC03043,CUST07475,BR034,Savings,2023-09-04,12992.43,Closed
ACC03044,CUST02941,BR021,Current,2023-09-25,45443.11,Active
ACC03045,CUST07315,BR028,Current,2025-03-10,74206.71,Closed
ACC03046,CUST04838,BR041,Savings,2025-05-24,3480.92,Active
ACC03047,CUST05679,BR036,Current,2025-12-27,115736.82,Active
ACC03048,CUST00517,BR011,Salary,2021-04-04,10557.82,Closed
ACC03049,CUST05141,BR001,Current,2020-12-15,55575.07,Closed
ACC03050,CUST03765,BR014,Salary,2023-10-26,30886.45,Active
ACC03051,CUST05375,BR025,Savings,2024-04-14,6409.23,Closed
ACC03052,CUST03064,BR026,Current,2022-12-16,17864.29,Dormant
ACC03053,CUST01475,BR003,Current,2022-09-01,27213.03,Closed
ACC03054,CUST06789,BR010,Savings,2022-07-25,10879.35,Active
ACC03055,CUST07373,BR042,Savings,2023-09-24,104971.37,Dormant
ACC03056,CUST06521,BR048,Salary,2024-01-17,7333.88,Active
ACC03057,CUST00916,BR045,Savings,2020-08-14,13359.83,Closed
ACC03058,CUST04951,BR055,Fixed Deposit,2025-03-07,67685.92,Closed
ACC03059,CUST05809,BR052,Salary,2023-01-01,5758.86,Closed
ACC03060,CUST02494,BR040,Fixed Deposit,2019-10-23,47220.89,Dormant
ACC03061,CUST06515,BR023,Savings,2022-05-04,29310.7,Closed
ACC03062,CUST00516,BR057,Savings,2020-04-08,16324.55,Dormant
ACC03063,CUST04313,BR054,Fixed Deposit,2019-03-16,56611.53,Dormant
ACC03064,CUST01486,BR023,Salary,2021-06-21,9223.11,Closed
ACC03065,CUST05519,BR018,Current,2024-09-20,7986.67,Dormant
ACC03066,CUST00097,BR014,Savings,2021-04-27,29420.11,Closed
ACC03067,CUST05108,BR010,Savings,2025-07-06,106877.62,Closed
ACC03068,CUST06763,BR053,Savings,2025-09-19,22394.29,Active
ACC03069,CUST07641,BR021,Salary,2021-11-15,15641.53,Active
ACC03070,CUST01337,BR006,Fixed Deposit,2022-05-21,90729.12,Active
ACC03071,CUST05676,BR054,Fixed Deposit,2021-05-13,27956.41,Closed
ACC03072,CUST07687,BR001,Savings,2024-08-17,101952.59,Dormant
ACC03073,CUST02360,BR055,Salary,2022-12-10,15392.42,Active
ACC03074,CUST02188,BR051,Current,2019-01-29,185694.27,Active
ACC03075,CUST00453,BR054,Current,2024-03-19,17447.77,Closed
ACC03076,CUST02376,BR037,Current,2019-07-13,223700.17,Active
ACC03077,CUST06023,BR042,Savings,2024-07-12,44251.3,Active
ACC03078,CUST05699,BR043,Savings,2024-02-17,36233.38,Closed
ACC03079,CUST01336,BR035,Salary,2022-05-22,15737.74,Dormant
ACC03080,CUST03353,BR029,Savings,2022-04-23,17611.8,Closed
ACC03081,CUST07433,BR016,Savings,2020-03-21,64891.93,Dormant
ACC03082,CUST02548,BR052,Current,2024-09-25,41787.81,Dormant
ACC03083,CUST02105,BR012,Savings,2019-04-25,3750.47,Active
ACC03084,CUST05735,BR033,Current,2020-10-04,11882.4,Active
ACC03085,CUST07131,BR039,Salary,2024-08-10,11730.04,Closed
ACC03086,CUST02718,BR034,Savings,2024-10-12,29114.72,Active
ACC03087,CUST03287,BR028,Savings,2022-07-31,20932.75,Active
ACC03088,CUST02176,BR034,Current,2023-01-16,122880.89,Active
ACC03089,CUST00263,BR016,Savings,2025-03-07,3804.76,Dormant
ACC03090,CUST06698,BR045,Savings,2019-04-11,25065.04,Dormant
ACC03091,CUST06871,BR057,Savings,2019-02-01,4289.04,Active
ACC03092,CUST05114,BR024,Savings,2022-11-26,43640.51,Closed
ACC03093,CUST03575,BR031,Savings,2021-02-06,20231.32,Closed
ACC03094,CUST06504,BR012,Savings,2024-07-08,32133.33,Dormant
ACC03095,CUST00588,BR046,Fixed Deposit,2024-10-10,35655.91,Closed
ACC03096,CUST02207,BR018,Savings,2020-06-04,69669.54,Dormant
ACC03097,CUST01891,BR042,Savings,2019-03-17,56249.49,Active
ACC03098,CUST07439,BR036,Salary,2025-10-03,20100.12,Active
ACC03099,CUST05885,BR036,Savings,2024-05-19,19602.93,Dormant
ACC03100,CUST07955,BR053,Fixed Deposit,2024-07-20,84788.43,Closed
ACC03101,CUST03999,BR013,Fixed Deposit,2025-08-28,39177.76,Dormant
ACC03102,CUST06425,BR052,Savings,2021-09-17,47572.02,Dormant
ACC03103,CUST01428,BR033,Current,2021-08-01,188995.96,Dormant
ACC03104,CUST03861,BR020,Salary,2023-10-11,28266.35,Active
ACC03105,CUST07694,BR004,Fixed Deposit,2023-07-29,38647.54,Dormant
ACC03106,CUST01262,BR032,Savings,2025-09-12,30493.71,Closed
ACC03107,CUST03115,BR021,Savings,2024-12-10,6878.62,Closed
ACC03108,CUST04175,BR003,Salary,2019-11-23,19943.79,Dormant
ACC03109,CUST05799,BR026,Current,2023-05-18,56988.42,Dormant
ACC03110,CUST07051,BR028,Current,2020-05-25,5598.11,Dormant
ACC03111,CUST03355,BR043,Current,2019-03-18,11364.12,Closed
ACC03112,CUST06131,BR029,Salary,2023-02-04,10957.76,Closed
ACC03113,CUST01132,BR022,Salary,2024-02-23,10822.67,Dormant
ACC03114,CUST05310,BR059,Savings,2025-04-15,7416.56,Active
ACC03115,CUST06337,BR003,Salary,2019-03-20,17540.8,Active
ACC03116,CUST03674,BR014,Salary,2020-01-24,15931.15,Active
ACC03117,CUST03811,BR009,Salary,2022-09-21,11661.07,Active
ACC03118,CUST08005,BR009,Fixed Deposit,2022-07-04,38045.01,Closed
ACC03119,CUST02790,BR031,Current,2020-07-23,103642.95,Dormant
ACC03120,CUST07495,BR009,Savings,2019-07-15,97720.48,Active
ACC03121,CUST06753,BR045,Savings,2025-10-01,14254.03,Closed
ACC03122,CUST07606,BR004,Savings,2021-05-11,12696.1,Dormant
ACC03123,CUST05118,BR051,Salary,2024-02-19,18842.03,Closed
ACC03124,CUST04736,BR019,Savings,2024-02-07,15958.93,Closed
ACC03125,CUST03816,BR019,Salary,2020-10-27,12117.69,Closed
ACC03126,CUST06448,BR060,Salary,2019-06-29,22421.09,Dormant
ACC03127,CUST00317,BR014,Savings,2020-12-15,3950.43,Dormant
ACC03128,CUST07097,BR016,Savings,2020-12-16,72147.8,Active
ACC03129,CUST04979,BR048,Savings,2023-10-25,23515.44,Closed
ACC03130,CUST06212,BR031,Salary,2024-03-11,10016.16,Active
ACC03131,CUST06455,BR002,Savings,2023-06-04,20326.67,Closed
ACC03132,CUST06219,BR056,Savings,2025-09-30,21294.12,Active
ACC03133,CUST07540,BR036,Salary,2019-08-14,3976.51,Active
ACC03134,CUST04560,BR013,Current,2024-03-14,161933.05,Closed
ACC03135,CUST00841,BR046,Savings,2025-07-09,22861.12,Dormant
ACC03136,CUST05507,BR012,Savings,2024-10-06,32817.0,Dormant
ACC03137,CUST07366,BR037,Savings,2021-03-12,51864.76,Active
ACC03138,CUST05193,BR002,Savings,2020-01-30,8786.34,Active
ACC03139,CUST04804,BR055,Fixed Deposit,2025-11-27,79545.39,Closed
ACC03140,CUST04868,BR007,Fixed Deposit,2023-08-24,50991.56,Closed
ACC03141,CUST07820,BR030,Savings,2019-11-04,47197.38,Active
ACC03142,CUST03940,BR060,Fixed Deposit,2020-02-24,16708.34,Closed
ACC03143,CUST05559,BR055,Salary,2020-02-04,12464.43,Active
ACC03144,CUST05781,BR029,Savings,2022-12-10,12803.34,Dormant
ACC03145,CUST07070,BR011,Salary,2024-10-06,18080.41,Dormant
ACC03146,CUST03010,BR046,Savings,2023-12-20,33625.49,Closed
ACC03147,CUST05770,BR005,Savings,2021-06-14,11650.88,Closed
ACC03148,CUST04101,BR045,Savings,2022-06-17,11603.28,Closed
ACC03149,CUST05552,BR035,Savings,2024-03-17,19938.37,Closed
ACC03150,CUST05330,BR055,Current,2022-01-17,14814.44,Active
ACC03151,CUST02843,BR049,Savings,2025-08-24,46994.48,Dormant
ACC03152,CUST05587,BR047,Current,2019-03-31,25104.26,Closed
ACC03153,CUST03557,BR036,Savings,2023-07-27,1609.55,Active
ACC03154,CUST02784,BR045,Salary,2025-06-09,10276.6,Dormant
ACC03155,CUST03687,BR011,Salary,2021-10-15,6457.64,Active
ACC03156,CUST02507,BR025,Salary,2019-10-26,4264.61,Closed
ACC03157,CUST03834,BR033,Current,2024-07-05,10536.21,Dormant
ACC03158,CUST00693,BR004,Salary,2020-10-05,14423.09,Active
ACC03159,CUST01689,BR032,Savings,2021-11-24,72822.24,Active
ACC03160,CUST07634,BR008,Savings,2022-04-23,29198.31,Dormant
ACC03161,CUST02213,BR031,Savings,2025-04-27,12760.97,Closed
ACC03162,CUST01636,BR034,Savings,2024-10-12,33200.29,Dormant
ACC03163,CUST04378,BR032,Fixed Deposit,2023-08-19,45458.08,Active
ACC03164,CUST04561,BR011,Savings,2025-09-09,11788.26,Closed
ACC03165,CUST03646,BR006,Current,2024-12-26,11448.77,Dormant
